8.9e-002	-8.91e-002
9.e-002	-9.01e-002
9.1e-002	-9.11e-002
9.2e-002	-9.21e-002
9.3e-002	-9.31e-002
9.4e-002	-9.41e-002
9.5e-002	-9.51e-002
9.6e-002	-9.61e-002
9.7e-002	-9.71e-002
9.8e-002	-9.81e-002
9.9e-002	-9.91e-002
0.1	-0.1001
0.101	-0.1011
0.102	-0.1021
0.103	-0.1031
0.104	-0.1041
0.105	-0.1051
0.106	-0.1061
0.107	-0.1071
0.108	-0.1081
0.109	-0.1091
0.11	-0.1101
0.111	-0.1111
0.112	-0.1121
0.113	-0.1131
0.114	-0.1141
0.115	-0.1151
0.116	-0.1161
0.117	-0.1171
0.118	-0.1181
0.119	-0.1191
0.12	-0.1201
0.121	-0.1211
0.122	-0.1221
0.123	-0.1231
0.124	-0.1241
0.125	-0.1251
0.126	-0.1261
0.127	-0.1271
0.128	-0.1281
0.129	-0.1291
0.13	-0.1301
0.131	-0.1311
0.132	-0.1321
0.133	-0.1331
0.134	-0.1341
0.135	-0.1351
0.136	-0.1361
0.137	-0.1371
0.138	-0.1381
0.139	-0.1391
0.14	-0.1401
0.141	-0.1411
0.142	-0.1421
0.143	-0.1431
0.144	-0.1441
0.145	-0.1451
0.146	-0.1461
0.147	-0.1471
0.148	-0.1481
0.149	-0.1491
0.15	-0.1501
0.151	-0.1511
0.152	-0.1521
0.153	-0.1531
0.154	-0.1541
0.155	-0.1551
0.156	-0.1561
0.157	-0.1571
0.158	-0.1581
0.159	-0.1591
0.16	-0.1601
0.161	-0.1611
0.162	-0.1621
0.163	-0.1631
0.164	-0.1641
0.165	-0.1651
0.166	-0.1661
0.167	-0.1671
0.168	-0.1681
0.169	-0.1691
0.17	-0.1701
0.171	-0.1711
0.172	-0.1721
0.173	-0.1731
0.174	-0.1741
0.175	-0.1751
0.176	-0.1761
0.177	-0.1771
0.178	-0.1781
0.179	-0.1791
0.18	-0.1801
0.181	-0.1811
0.182	-0.1821
0.183	-0.1831
0.184	-0.1841
0.185	-0.1851
0.186	-0.1861
0.187	-0.1871
0.188	-0.1881
0.189	-0.1891
0.19	-0.1901
0.191	-0.1911
0.192	-0.1921
0.193	-0.1931
0.194	-0.1941
0.195	-0.1951
0.196	-0.1961
0.197	-0.1971
0.198	-0.1981
0.199	-0.1991
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
